property_id,prop_type,year_built,is_new_construction,beds,baths_full,baths_half,garage,price,lot_size,building_size,line,neighborhoods,city,county,state_code,postal_code
O2033919552,condo,1970.0,False,3.0,1,1.0,2,800000,1540,1320,3340 Fir Ave,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1944481290,single_family,1943.0,False,2.0,1,,None,875000,5280,926,209 Central Ave,['West End'],Alameda,Alameda,CA,94501
O1905650178,single_family,1922.0,False,4.0,3,,2,2375000,7500,3078,1316 Bay St,"['West End', 'Gold Coast']",Alameda,Alameda,CA,94501
O2060713765,condo,1970.0,False,3.0,2,1.0,2,910000,1694,1766,1162 Bismarck Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1008960462,multi_family,1900.0,False,,None,,3,1139775,5200,3267,897 Oak St,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O2039136784,condo,1968.0,False,3.0,2,1.0,1,750000,1650,1584,1167 Camino Del Valle,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2043198772,condo,1974.0,False,3.0,2,1.0,2,825000,1738,1642,3543 Norman Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1996430014,single_family,1958.0,False,3.0,1,,1,925000,5280,1036,30 Maitland Dr,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1021232113,multi_family,1945.0,False,6.0,4,,4,2100000,12046,3656,3343 Fernside Blvd,['East End'],Alameda,Alameda,CA,94501
O2093582326,condo,1969.0,False,2.0,2,,2,710000,2208,1274,3237 Santa Cruz Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2176983505,condo,1959.0,False,1.0,1,,None,575000,64468,745,1170 9th St Apt 27,"['West End', 'Gold Coast']",Alameda,Alameda,CA,94501
O1759381354,single_family,1907.0,False,5.0,4,1.0,1,1435000,3496,3042,1105 Oak St,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O2060229307,condo,1971.0,False,3.0,2,1.0,2,910000,1694,1766,1034 Marianas Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O9774813652,land,,False,,None,,None,500000,5607,None,None,None,Alameda,None,CA,94501
O2065968263,condo,1974.0,False,2.0,1,1.0,None,677500,247339,1145,2101 Shoreline Dr Apt 218,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2100103866,condo,1966.0,False,2.0,2,,1,655000,73180,1244,2137 Otis Dr Apt 320,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2670265417,single_family,2010.0,False,4.0,3,1.0,2,1415000,3716,2159,1625 Cruiser Ln,"['West End', 'Northern Waterfront']",Alameda,Alameda,CA,94501
O9104783633,condo,2020.0,True,3.0,2,1.0,2,1232000,None,2447,2186 Starling Ref 207 Ln Unit Bldr,None,Alameda,Alameda,CA,94501
O1774511326,multi_family,,False,2.0,7,,3,1645000,9500,4395,2017 San Antonio Ave,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O1014899410,single_family,2016.0,False,3.0,3,1.0,2,1280000,2655,2623,2767 Aschow Ln,"['West End', 'Alameda Landing']",Alameda,Alameda,CA,94501
O1003706636,single_family,2005.0,False,5.0,3,,2,1350000,3760,2805,None,"['West End', 'Bayport']",Alameda,Alameda,CA,94501
O2271601733,condo,1982.0,False,2.0,2,1.0,2,787000,None,1720,367 Centre Ct,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1711047426,multi_family,1904.0,False,4.0,3,,None,900000,5011,2931,1517 Broadway,['East End'],Alameda,Alameda,CA,94501
O1748611496,single_family,1925.0,False,2.0,2,,1,780000,4983,1101,2518 Encinal Ave,['East End'],Alameda,Alameda,CA,94501
O1859105016,single_family,1916.0,False,2.0,1,,1,1106000,2640,1201,1557 Santa Clara Ave,['West End'],Alameda,Alameda,CA,94501
O2070812835,single_family,1964.0,False,4.0,2,1.0,None,1400000,3164,1980,2800 Bayview Dr,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2090824646,condo,1964.0,False,3.0,2,1.0,2,1660000,3390,1716,2808 Bayview Dr,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2073235121,multi_family,1910.0,False,,None,,None,1101000,4685,2372,843 Oak St,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O9798360671,condo,1989.0,False,2.0,2,,None,995000,29054,1631,25 Redondo Ct # 143,"['West End', 'Marina Village']",Alameda,Alameda,CA,94501
O2058738670,condo,1973.0,False,3.0,1,1.0,2,757000,1580,1334,1067 Melrose Ave,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2210187460,condo,1973.0,False,1.0,1,,1,495000,133752,796,960 Shorepoint Ct Apt 201,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1884184995,single_family,1912.0,False,3.0,1,1.0,1,1300000,7500,1891,1237 Sherman St,"['West End', 'Gold Coast']",Alameda,Alameda,CA,94501
O1622466676,condo,1943.0,False,2.0,1,,1,600000,1600,800,1802 2nd St Apt B,['West End'],Alameda,Alameda,CA,94501
O1171771144,condo,2016.0,False,3.0,3,1.0,2,1025000,None,1937,467 Mitchell Ave,"['West End', 'Alameda Landing']",Alameda,Alameda,CA,94501
O2283228708,single_family,2000.0,False,4.0,2,1.0,2,1125000,2765,1679,2 Plover Ct,['West End'],Alameda,Alameda,CA,94501
O1237711565,single_family,2005.0,False,3.0,2,1.0,2,1175000,2982,2035,378 Hollister Ave,"['West End', 'Bayport']",Alameda,Alameda,CA,94501
O1740450255,single_family,1910.0,False,3.0,2,,2,1065000,2485,1172,1090 Versailles Ave,['East End'],Alameda,Alameda,CA,94501
O9597372733,condo,1971.0,False,2.0,2,,1,587000,101260,995,965 Shorepoint Ct Apt 306,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2527336099,condo,1970.0,False,2.0,1,,1,530000,35258,849,1321 Webster St Apt D200,['West End'],Alameda,Alameda,CA,94501
O1720960167,multi_family,1905.0,False,,None,,3,1325000,4224,2561,2629 Eagle Ave,['East End'],Alameda,Alameda,CA,94501
O1907401677,single_family,1967.0,False,4.0,2,1.0,None,1007000,5700,2189,1207 Sherman St,"['West End', 'Gold Coast']",Alameda,Alameda,CA,94501
O2222149828,single_family,1989.0,False,4.0,3,,2,2088000,5701,2483,2831 Sea View Pkwy,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2019236771,single_family,1991.0,False,4.0,2,1.0,2,1575000,2415,2400,143 Diapian Bay,"['Bay Farm Island', 'Costa Brava']",Alameda,Alameda,CA,94502
O2125742834,condo,1968.0,False,1.0,1,,None,430000,43560,621,1825 Shoreline Dr Apt 113,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O2127308004,single_family,1911.0,False,4.0,2,1.0,2,2050000,6030,2814,1166 Sherman St,"['West End', 'Gold Coast']",Alameda,Alameda,CA,94501
O2081769022,single_family,1918.0,False,1.0,1,,1,790000,2340,936,834 Oak St,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O2167219828,single_family,1985.0,False,2.0,2,,2,1100000,4100,1292,277 Ennismore Ct,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1838161556,single_family,1918.0,False,2.0,1,1.0,None,800000,6750,1159,1719 San Antonio Ave,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O2135208384,single_family,1965.0,False,3.0,2,,2,1270000,7680,1841,639 Larchmont Isle,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1226121857,single_family,2005.0,False,4.0,3,1.0,2,1450000,5162,3453,258 Bryant Ave,"['West End', 'Bayport']",Alameda,Alameda,CA,94501
O2187194374,single_family,1986.0,False,2.0,2,,2,1000000,4200,1292,106 Avington Rd,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1810063035,multi_family,1906.0,False,,None,,None,860000,3800,None,1709 Eagle Ave,"['West End', 'Northern Waterfront']",Alameda,Alameda,CA,94501
O1783380621,single_family,1896.0,False,4.0,2,1.0,1,1750000,6300,2337,1164 Broadway,['East End'],Alameda,Alameda,CA,94501
O9185856337,multi_family,1936.0,False,2.0,2,,2,925000,2600,1270,1566AB Lincoln Ave,['West End'],Alameda,Alameda,CA,94501
O1772051774,single_family,1922.0,False,3.0,1,,1,1125000,4000,1253,1700 Broadway,['East End'],Alameda,Alameda,CA,94501
O1871179181,multi_family,1936.0,False,2.0,2,,None,925000,2600,1270,1566 Lincoln Ave # A,['West End'],Alameda,Alameda,CA,94501
O2048453270,single_family,1955.0,False,2.0,1,1.0,None,797000,6873,1321,2817 Waterton St,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1824857615,single_family,1925.0,False,1.0,1,,None,777000,4320,819,1712 Pacific Ave,['East End'],Alameda,Alameda,CA,94501
O2279278518,single_family,1993.0,False,3.0,2,1.0,2,1400000,4777,2012,22 Evans Ct,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1021780619,single_family,2005.0,False,4.0,3,1.0,3,1567000,4930,3453,320 Jack London Ave,"['West End', 'Bayport']",Alameda,Alameda,CA,94501
O1773318816,single_family,1920.0,False,4.0,5,,None,1355000,4320,1645,2608 Buena Vista Ave,['East End'],Alameda,Alameda,CA,94501
O2195318349,condo,1972.0,False,3.0,2,1.0,2,1251000,2080,1665,330 Tideway Dr,['West End'],Alameda,Alameda,CA,94501
O1874829347,single_family,2007.0,False,4.0,2,1.0,2,1315000,3583,2361,2351 Glenview St,"['West End', 'Bayport']",Alameda,Alameda,CA,94501
O1346558015,multi_family,1900.0,False,4.0,3,,None,1850000,5000,3206,1810 Clinton Ave,"['East End', 'Bronze Coast']",Alameda,Alameda,CA,94501
O2074949355,condo,1974.0,False,2.0,2,1.0,None,750000,247339,1460,2101 Shoreline Dr Apt 404,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1752561686,single_family,1910.0,False,3.0,2,,1,1305000,5032,1506,2624 Eagle Ave,['East End'],Alameda,Alameda,CA,94501
O1101113328,condo,1970.0,False,2.0,2,,None,600000,21400,1148,1701 Central Ave,['East End'],Alameda,Alameda,CA,94501
O2054713948,condo,1970.0,False,3.0,2,1.0,2,880000,1694,1639,3338 Solomon Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2182349801,single_family,1965.0,False,4.0,2,,2,1400000,6000,1841,624 Waterfall Isle,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1925885585,single_family,1915.0,False,3.0,2,,1,1525000,5040,2293,774 Santa Clara Ave,['West End'],Alameda,Alameda,CA,94501
O1908110431,condo,1970.0,False,2.0,2,,None,600000,21400,1148,1701 Central Ave Apt W,['East End'],Alameda,Alameda,CA,94501
O1869241352,single_family,1906.0,False,3.0,2,1.0,2,1100000,5040,1159,1827 Saint Charles St,['West End'],Alameda,Alameda,CA,94501
O2091905359,condo,1964.0,False,2.0,1,,None,520000,43563,771,325 Kitty Hawk Rd Unit 213,"['East End', 'South Shore']",Alameda,Alameda,CA,94501
O1707879821,single_family,1886.0,False,5.0,3,,1,1250000,6860,2907,1416 Broadway,['East End'],Alameda,Alameda,CA,94501
O1669495900,single_family,1905.0,False,4.0,2,,1,1440000,5875,1893,3012 Santa Clara Ave,['East End'],Alameda,Alameda,CA,94501
O2016628155,condo,1971.0,False,2.0,1,1.0,2,735000,1650,1240,3148 Gilbert Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1937661623,single_family,1923.0,False,2.0,2,,1,1060000,2765,1090,415 Lincoln Ave,['West End'],Alameda,Alameda,CA,94501
O2016516357,condo,1977.0,False,2.0,2,1.0,2,880000,1600,1534,205 Lagunaria Ln,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2284383952,single_family,1989.0,False,4.0,2,1.0,2,1500000,5750,1736,32 Thurles Pl,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1606032000,single_family,1933.0,False,4.0,2,,1,1750000,6000,3451,3000 Washington St,['East End'],Alameda,Alameda,CA,94501
O1654701321,single_family,1920.0,False,2.0,1,,1,1125000,3388,1194,3240 Sterling Ave,['East End'],Alameda,Alameda,CA,94501
O1985548359,single_family,1946.0,False,3.0,1,,1,1050000,4982,1140,1410 3rd St,['West End'],Alameda,Alameda,CA,94501
O1742760743,single_family,1921.0,False,3.0,2,1.0,2,1230000,4620,1754,1711 Broadway,['East End'],Alameda,Alameda,CA,94501
O1968890482,single_family,1941.0,False,2.0,1,,None,883000,4736,845,1025 Eagle Ave,['West End'],Alameda,Alameda,CA,94501
O1615236688,single_family,1959.0,False,3.0,2,,2,1268000,4900,1791,1320 Hansen Ave,['East End'],Alameda,Alameda,CA,94501
O2280061102,condo,1982.0,False,2.0,2,1.0,None,815000,84245,1664,358 Centre Ct,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1715780201,single_family,1890.0,False,3.0,2,1.0,None,1200000,7000,2193,1252 Broadway,['East End'],Alameda,Alameda,CA,94501
O1706128322,single_family,1927.0,False,4.0,2,1.0,None,1320000,4000,1968,1825 Yale Dr,['East End'],Alameda,Alameda,CA,94501
O2264223077,condo,1970.0,False,0.0,1,,None,340000,46861,518,1321 Webster St Apt D106,['West End'],Alameda,Alameda,CA,94501
O1819677649,multi_family,1890.0,False,7.0,3,,2,1798000,7965,3240,2061 Buena Vista Ave,['East End'],Alameda,Alameda,CA,94501
O1920109364,single_family,1915.0,False,2.0,1,,None,940000,3745,1154,775 Eagle Ave,['West End'],Alameda,Alameda,CA,94501
O2304470295,single_family,1992.0,False,2.0,2,,2,750000,2572,1049,478 McDonnel Rd,['Bay Farm Island'],Alameda,Alameda,CA,94502
O1806746367,single_family,1918.0,False,2.0,1,,None,720084,2340,1012,1815 Lincoln Ave,['East End'],Alameda,Alameda,CA,94501
O1719767657,single_family,1932.0,False,4.0,2,1.0,1,1775000,6439,2370,3229 Fernside Blvd,['East End'],Alameda,Alameda,CA,94501
O9505980276,condo,2020.0,True,3.0,2,1.0,2,998748,None,1736,2136 Starling Ln,None,Alameda,Alameda,CA,94501
O2040031167,single_family,1965.0,False,4.0,2,,2,930000,6240,1720,3220 Belmont Way,['Bay Farm Island'],Alameda,Alameda,CA,94502
O2151046409,condo,1973.0,False,3.0,3,,None,1125000,136381,2155,1202 Ballena Blvd,['West End'],Alameda,Alameda,CA,94501
O9361939080,condo,2020.0,True,3.0,2,1.0,2,993734,None,1736,2176 Starling Ref 206 Ln Unit Bldr,None,Alameda,Alameda,CA,94501
O1081565127,single_family,1935.0,False,2.0,1,,2,675000,6719,1261,1900 S Meridian Ave,None,Alhambra,Los Angeles,CA,91803
O1095837983,condo,1984.0,False,3.0,2,1.0,2,548000,70415,1260,1022 S Marengo Ave Unit 9,None,Alhambra,Los Angeles,CA,91803
O1007145039,single_family,1948.0,False,4.0,3,,2,1150000,7496,2837,1229 S 4th St,None,Alhambra,Los Angeles,CA,91801
O1283695599,single_family,1947.0,False,3.0,1,,2,715000,5850,1151,1616 S El Molino St,None,Alhambra,Los Angeles,CA,91801
O1039828340,condo,2006.0,False,2.0,3,,2,635000,28924,1670,88 E Bay State St Unit 3O,None,Alhambra,Los Angeles,CA,91801
O2993692009,multi_family,1928.0,False,,None,,2,1190000,7375,1902,323-325 E Linda Vista Ave,None,Alhambra,Los Angeles,CA,91801
O1734746150,condo,2004.0,False,1.0,2,,1,462000,91912,782,580 W Main St Apt 329,None,Alhambra,Los Angeles,CA,91801
O2802704053,multi_family,1927.0,False,,None,,None,1540000,7373,None,218 N Bushnell Ave,None,Alhambra,Los Angeles,CA,91801
O1273969188,condo,1981.0,False,3.0,2,1.0,2,670000,183209,1726,1810 S Marengo Ave Apt 3,None,Alhambra,Los Angeles,CA,91803
O1229212791,single_family,1949.0,False,3.0,1,,2,806000,6460,1207,2509 Pine Valley Dr,None,Alhambra,Los Angeles,CA,91803
O2843063069,single_family,1928.0,False,2.0,1,,2,701000,4901,1010,430 S Fremont Ave,['Dolgeville'],Alhambra,Los Angeles,CA,91801
O2856441542,single_family,2012.0,False,2.0,1,,None,560000,1619,674,100 S 6th St Apt D,None,Alhambra,Los Angeles,CA,91801
O1023504788,single_family,1924.0,False,3.0,3,,None,930000,6548,1600,1104 S Stoneman Ave,None,Alhambra,Los Angeles,CA,91801
O1009194666,condo,1972.0,False,2.0,2,,1,416000,38956,896,821 S Chapel Ave Apt 11,None,Alhambra,Los Angeles,CA,91801
O1101688736,condo,1957.0,False,4.0,2,,2,1130000,9143,2387,1009 S 8th St,None,Alhambra,Los Angeles,CA,91801
O2284164238,condo,2006.0,False,3.0,2,1.0,2,688000,26149,2010,68 E Bay State St Unit 3E,None,Alhambra,Los Angeles,CA,91801
O2237601621,single_family,1989.0,False,6.0,6,,2,1193000,7500,3882,315 S Marengo Ave,['Dolgeville'],Alhambra,Los Angeles,CA,91803
O2997716881,condo,1988.0,False,4.0,2,1.0,2,628000,22568,1712,1509 S Atlantic Blvd Apt E,None,Alhambra,Los Angeles,CA,91803
O2766966014,multi_family,1930.0,False,,None,,2,900000,7991,1692,205 N Bushnell Ave,None,Alhambra,Los Angeles,CA,91801
O1732273178,condo,1988.0,False,3.0,2,1.0,2,590000,7788,1394,500 N 2nd St Apt B,None,Alhambra,Los Angeles,CA,91801
O2423597621,condo,1972.0,False,2.0,2,,2,575000,16988,1183,17 E Pine St,None,Alhambra,Los Angeles,CA,91801
O2862404093,condo,1980.0,False,2.0,2,1.0,2,525000,35697,1249,116 S Chapel Ave Apt G,None,Alhambra,Los Angeles,CA,91801
O1815517495,condo,2006.0,False,2.0,2,,2,630000,29582,1350,85 E Commonwealth Ave Unit 1B,None,Alhambra,Los Angeles,CA,91801
O2928625673,single_family,1923.0,False,3.0,2,,3,888000,6208,1492,531 S Cordova St,None,Alhambra,Los Angeles,CA,91801
O1660987373,single_family,2005.0,False,3.0,4,,None,880000,6561,2021,159 Palatine Dr,None,Alhambra,Los Angeles,CA,91801
O2901123407,condo,1981.0,False,3.0,3,,2,618000,891,1610,519 S Almansor St Apt 79,None,Alhambra,Los Angeles,CA,91801
O1122669461,single_family,1923.0,False,2.0,1,,1,620000,4705,672,3025 Front St,None,Alhambra,Los Angeles,CA,91803
O1081192467,single_family,1938.0,False,3.0,1,,2,880000,7228,1241,312 E Linda Vista Ave,None,Alhambra,Los Angeles,CA,91801
O1251758686,land,,False,,None,,None,580000,7349,None,1800 S Marguerita Ave,None,Alhambra,Los Angeles,CA,91803
O1727358017,single_family,1937.0,False,2.0,1,,1,836000,5213,1100,205 Palatine Dr,None,Alhambra,Los Angeles,CA,91801
O1228467472,multi_family,1939.0,False,4.0,2,,None,400000,6142,1777,1411 S Ethel Ave,None,Alhambra,Los Angeles,CA,91803
O2976577125,condo,1968.0,False,3.0,2,1.0,2,689000,84197,1672,105 N Almansor St Apt 2,None,Alhambra,Los Angeles,CA,91801
O2836690593,condo,1980.0,False,3.0,2,1.0,2,622000,20007,1405,2008 Cedar St Apt G,['Dolgeville'],Alhambra,Los Angeles,CA,91801
O1207859406,single_family,1948.0,False,4.0,4,1.0,None,1050000,7060,2482,2315 Melhorn Dr,None,Alhambra,Los Angeles,CA,91803
O2990785416,condo,1985.0,False,3.0,3,,None,718000,14902,1514,523 N Palm Ave,None,Alhambra,Los Angeles,CA,91801
O1218991557,condo,1985.0,False,3.0,2,1.0,2,718000,649131120,1514,523 N Palm Ave Apt E,None,Alhambra,Los Angeles,CA,91801
O2823759311,multi_family,,False,4.0,3,,None,828888,8503,None,325 N Atlantic Blvd,None,Alhambra,Los Angeles,CA,91801
O1320104425,single_family,1947.0,False,3.0,1,,2,830000,5903,1601,1817 Geranio Dr,None,Alhambra,Los Angeles,CA,91801
O1294689052,single_family,1947.0,False,4.0,2,,2,840000,6170,1620,1612 S Valencia St,None,Alhambra,Los Angeles,CA,91801
O1179209233,condo,2000.0,False,3.0,2,1.0,3,751000,None,1377,118 N Marengo Ave Apt C,None,Alhambra,Los Angeles,CA,91801
O1221011713,condo,2015.0,False,1.0,1,1.0,1,510000,49658,800,11 Third St,None,Alhambra,Los Angeles,CA,91801
O1010610772,multi_family,1939.0,False,4.0,4,,None,2800000,7720,2884,1109 S Garfield Ave,None,Alhambra,Los Angeles,CA,91801
O1022945799,multi_family,1938.0,False,,None,,11,2800000,7675,9411,1101 S Garfield Ave,None,Alhambra,Los Angeles,CA,91801
O1029243743,single_family,1936.0,False,6.0,2,1.0,3,1080000,7370,2186,1113 S 4th St,None,Alhambra,Los Angeles,CA,91801
O2790629888,condo,1986.0,False,3.0,2,1.0,2,571000,10489,1196,325 N 1st St Apt D,None,Alhambra,Los Angeles,CA,91801
O2772667704,single_family,1935.0,False,3.0,2,,None,725000,8042,1597,116 N El Molino St,None,Alhambra,Los Angeles,CA,91801
O1297148604,multi_family,1963.0,False,,None,,3,1100000,8460,2649,1708 S Sierra Vista Ave,None,Alhambra,Los Angeles,CA,91801
O2733091273,single_family,1915.0,False,3.0,2,,2,810000,7974,1670,208 N Granada Ave,None,Alhambra,Los Angeles,CA,91801
O1197834867,single_family,1939.0,False,4.0,3,,2,838000,6340,1655,2015 S Curtis Ave,None,Alhambra,Los Angeles,CA,91803
O1568895615,condo,2012.0,False,2.0,2,,2,589000,21344,1070,408 W Main St Unit 2I,None,Alhambra,Los Angeles,CA,91801
O2409734690,condo,1965.0,False,2.0,2,,None,625091,163026,1462,1225 N Granada Ave Apt 8,None,Alhambra,Los Angeles,CA,91801
O1676974463,single_family,1929.0,False,2.0,1,,None,520000,5220,1135,824 Westmont Dr,None,Alhambra,Los Angeles,CA,91803
O2420728143,single_family,1922.0,False,3.0,2,,2,1200000,6560,1821,709 N Marguerita Ave,None,Alhambra,Los Angeles,CA,91801
O2965295360,single_family,1929.0,False,3.0,2,,2,1018000,5299,1568,309 W Adams Ave,None,Alhambra,Los Angeles,CA,91801
O2536934724,multi_family,1964.0,False,,None,,4,1325000,5813,3816,2900 Montezuma Ave,None,Alhambra,Los Angeles,CA,91803
O2239651248,condo,1984.0,False,2.0,2,,None,500000,15099,1217,112 N 4th St Apt A,None,Alhambra,Los Angeles,CA,91801
O1081244805,multi_family,1923.0,False,4.0,3,,None,900000,8419,3104,1837 S 8th St,None,Alhambra,Los Angeles,CA,91803
O2630993962,single_family,1946.0,False,3.0,2,,2,800000,5488,1612,716 W Ramona Rd,None,Alhambra,Los Angeles,CA,91803
O2970139933,single_family,1924.0,False,2.0,2,,1,750000,5819,921,1137 S Stoneman Ave,None,Alhambra,Los Angeles,CA,91801
O1131911415,single_family,1930.0,False,4.0,2,,2,825000,6469,2277,1928 S Primrose Ave,None,Alhambra,Los Angeles,CA,91803
O2587653671,single_family,1925.0,False,3.0,1,,None,750000,8152,1056,2012 S Sierra Vista Ave,None,Alhambra,Los Angeles,CA,91801
O1108247541,condo,1984.0,False,3.0,2,1.0,2,555000,70415,1210,1014 S Marengo Ave Unit 8,None,Alhambra,Los Angeles,CA,91803
O2738532100,single_family,1912.0,False,3.0,1,,None,800000,8343,1162,100 N Almansor St,None,Alhambra,Los Angeles,CA,91801
O2954041046,single_family,1910.0,False,4.0,2,,2,880000,7341,2227,827 S Garfield Ave,None,Alhambra,Los Angeles,CA,91801
O2812542262,multi_family,1956.0,False,2.0,1,,None,767500,7997,1061,28 Elm St,['Dolgeville'],Alhambra,Los Angeles,CA,91801
O2219564905,condo,1987.0,False,3.0,2,1.0,2,635000,16191,1254,425 N Chapel Ave Apt C,None,Alhambra,Los Angeles,CA,91801
O1492636505,condo,2005.0,False,2.0,2,,2,518000,92090,914,580 W Main St Apt 107,None,Alhambra,Los Angeles,CA,91801
O1687856118,single_family,1926.0,False,2.0,1,,None,400000,5200,1113,708 Winthrop Dr,None,Alhambra,Los Angeles,CA,91803
O1170630729,single_family,1936.0,False,3.0,3,,2,860000,6000,1779,2805 W Hellman Ave,None,Alhambra,Los Angeles,CA,91803
O9951171180,multi_family,1960.0,False,11.0,6,,None,1835000,7209,5768,505 N Stoneman Ave,None,Alhambra,Los Angeles,CA,91801
O1089353709,single_family,1922.0,False,2.0,1,,None,449000,5516,981,1206 S Campbell Ave,None,Alhambra,Los Angeles,CA,91803
O2206417913,multi_family,1960.0,False,11.0,6,,None,1835000,7209,0,505 N Stoneman Ave,None,Alhambra,Los Angeles,CA,91801
O1063118485,condo,1963.0,False,2.0,2,,1,480000,479160,1103,777 E Valley Blvd Apt 128,None,Alhambra,Los Angeles,CA,91801
O1087117752,single_family,1981.0,False,4.0,3,,2,1120000,7785,2850,824 W San Marino Ave,None,Alhambra,Los Angeles,CA,91801
O1301434187,single_family,1946.0,False,3.0,3,,2,871000,6810,1637,1425 Violeta Dr,None,Alhambra,Los Angeles,CA,91801
O1041429707,single_family,1948.0,False,3.0,1,,None,850000,5994,1158,1025 S Hidalgo Ave,None,Alhambra,Los Angeles,CA,91801
O2745836225,single_family,1924.0,False,4.0,2,1.0,2,1010000,7500,1671,432 N Cordova St,None,Alhambra,Los Angeles,CA,91801
O2948674750,single_family,1922.0,False,3.0,2,,1,655000,5206,865,517 S Chapel Ave,None,Alhambra,Los Angeles,CA,91801
O1437231282,single_family,1921.0,False,2.0,1,,1,720000,7627,696,200 N Vega St,None,Alhambra,Los Angeles,CA,91801
O2820964365,single_family,1925.0,False,3.0,2,,None,465000,5310,1890,18 Elm St,['Dolgeville'],Alhambra,Los Angeles,CA,91801
O1007517699,single_family,1948.0,False,4.0,3,,2,1000000,5907,1974,1032 S Valencia St,None,Alhambra,Los Angeles,CA,91801
O1642652530,single_family,1926.0,False,2.0,1,,None,650000,4825,988,5552 Norwich Ave,"['El Sereno', 'Eastside LA']",Los Angeles,Los Angeles,CA,90032
O2220426971,condo,2012.0,False,2.0,2,,None,590000,21410,1070,408 W Main St Unit 1C,None,Alhambra,Los Angeles,CA,91801
O2853646597,single_family,1908.0,False,4.0,1,,None,730000,8163,2351,317 S 2nd St,None,Alhambra,Los Angeles,CA,91801
O2394082994,single_family,1937.0,False,2.0,1,,2,650000,3727,1046,812 N Atlantic Blvd,None,Alhambra,Los Angeles,CA,91801
O2775313585,single_family,1930.0,False,3.0,2,,2,1055000,12293,1766,401 N Story Pl,None,Alhambra,Los Angeles,CA,91801
O1497303981,single_family,2008.0,False,5.0,4,1.0,3,1800000,10454,3761,1305 Hoeffer Dr,None,Alhambra,Los Angeles,CA,91801
O2736258878,single_family,1923.0,False,4.0,2,,2,850000,7166,1920,321 N Garfield Ave,None,Alhambra,Los Angeles,CA,91801
O1222318592,single_family,1951.0,False,3.0,2,,2,820000,6646,1193,2408 Roark Dr,None,Alhambra,Los Angeles,CA,91803
O2707862230,single_family,1937.0,False,3.0,2,,2,1000000,7733,1792,530 N Valencia St,None,Alhambra,Los Angeles,CA,91801
O2723849319,multi_family,1919.0,False,,None,,2,935000,8439,2011,23 N Cordova St,None,Alhambra,Los Angeles,CA,91801
O2893670219,multi_family,1950.0,False,5.0,3,,None,980000,7155,777,228 S Electric Ave Apt A,None,Alhambra,Los Angeles,CA,91801
O2876193103,multi_family,1966.0,False,8.0,6,,None,625000,8272,5390,509 N 1st St Apt A,None,Alhambra,Los Angeles,CA,91801
O2759885485,condo,1991.0,False,3.0,3,,None,620000,7450,1305,129 N Marguerita Ave Apt A,None,Alhambra,Los Angeles,CA,91801
O2862441359,condo,1985.0,False,4.0,3,1.0,2,617800,15000,1408,105 S Marguerita Ave Apt D,None,Alhambra,Los Angeles,CA,91801
O1068671111,condo,1966.0,False,2.0,2,,2,499000,None,1100,999 E Valley Blvd Unit 137,None,Alhambra,Los Angeles,CA,91801
O2887446806,multi_family,1951.0,False,,None,,3,968000,6347,2437,200 S Bushnell Ave,None,Alhambra,Los Angeles,CA,91801
O1019330878,condo,2015.0,False,1.0,2,,1,468000,34556,932,210 N Monterey St Unit 502,None,Alhambra,Los Angeles,CA,91801
O1890048863,condo,2000.0,False,2.0,2,1.0,2,529000,1500,1200,505 N Atlantic Blvd Unit A,None,Alhambra,Los Angeles,CA,91801
